Feature ID,Chemical Name,Ionization Mode,DTXCID,Correct SSM structure,Number of candidate structures for feature,Chemical metadata score,MS2 score (pos),MS2 score (neg),Hazard score,Chemical metadata rank,MS2 rank (pos),MS2 rank (neg),Hazard rank
5167,ibuprofen,ESI-,DTXCID60816684,FALSE,368,0.10,,0.97,1.50,35,,61,30
5167,ibuprofen,ESI-,DTXCID60851191,FALSE,368,0.02,,0.94,2.50,190,,72,17
5167,ibuprofen,ESI-,DTXCID60863153,FALSE,368,0.02,,0.77,2.00,162,,145,23
5167,ibuprofen,ESI-,DTXCID60878323,FALSE,368,0.01,,0.75,2.50,219,,156,17
5167,ibuprofen,ESI-,DTXCID60879219,FALSE,368,0.01,,0.72,2.50,217,,174,17
5167,ibuprofen,ESI-,DTXCID60921762,FALSE,368,0.01,,0.73,2.50,219,,171,17
5167,ibuprofen,ESI-,DTXCID60951145,FALSE,368,0.05,,0.91,2.50,67,,82,17
5167,ibuprofen,ESI-,DTXCID60970033,FALSE,368,0.02,,0.63,2.00,190,,235,23
5167,ibuprofen,ESI-,DTXCID60973281,FALSE,368,0.01,,0.51,2.50,195,,296,17
5167,ibuprofen,ESI-,DTXCID60974899,FALSE,368,0.01,,0.40,1.50,223,,355,30
5167,ibuprofen,ESI-,DTXCID60979783,FALSE,368,0.03,,1.16,1.50,137,,42,30
5167,ibuprofen,ESI-,DTXCID60988259,FALSE,368,0.01,,0.60,2.00,230,,247,23
5167,ibuprofen,ESI-,DTXCID701002161,FALSE,368,0.02,,0.41,1.50,171,,348,30
5167,ibuprofen,ESI-,DTXCID701015354,FALSE,368,0.02,,1.54,2.50,185,,11,17
5167,ibuprofen,ESI-,DTXCID701026408,FALSE,368,0.04,,0.45,0.00,106,,329,33
5167,ibuprofen,ESI-,DTXCID701034360,FALSE,368,0.06,,,0.00,62,,,33
5167,ibuprofen,ESI-,DTXCID701041579,FALSE,368,0.01,,0.84,1.50,230,,113,30
5167,ibuprofen,ESI-,DTXCID701379811,FALSE,368,0.01,,0.66,1.00,207,,220,32
5167,ibuprofen,ESI-,DTXCID701389036,FALSE,368,0.04,,0.29,2.60,89,,364,13
5167,ibuprofen,ESI-,DTXCID701396457,FALSE,368,0.04,,0.74,2.50,92,,162,17
5167,ibuprofen,ESI-,DTXCID701408658,FALSE,368,0.10,,0.86,2.50,34,,104,17
5167,ibuprofen,ESI-,DTXCID701441682,FALSE,368,0.03,,,0.00,129,,,33
5167,ibuprofen,ESI-,DTXCID70229261,FALSE,368,0.02,,0.52,1.50,182,,286,30
5167,ibuprofen,ESI-,DTXCID70231829,FALSE,368,0.03,,0.51,2.50,156,,291,17
5167,ibuprofen,ESI-,DTXCID70240279,FALSE,368,0.02,,1.38,2.50,189,,26,17
5167,ibuprofen,ESI-,DTXCID70382764,FALSE,368,0.01,,0.88,2.00,228,,97,23
5167,ibuprofen,ESI-,DTXCID70391179,FALSE,368,0.01,,0.77,1.50,210,,146,30
5167,ibuprofen,ESI-,DTXCID70397878,FALSE,368,0.01,,1.46,1.50,213,,21,30
5167,ibuprofen,ESI-,DTXCID7040312,FALSE,368,0.06,,0.68,2.50,52,,210,17
5167,ibuprofen,ESI-,DTXCID70415187,FALSE,368,0.07,,0.51,1.50,46,,289,30
5167,ibuprofen,ESI-,DTXCID70418057,FALSE,368,0.01,,0.58,2.50,219,,255,17
5167,ibuprofen,ESI-,DTXCID70447206,FALSE,368,0.03,,0.82,1.50,139,,121,30
5167,ibuprofen,ESI-,DTXCID7045607,FALSE,368,0.06,,0.47,3.36,51,,316,5
5167,ibuprofen,ESI-,DTXCID70475180,FALSE,368,0.03,,0.47,2.50,152,,317,17
5167,ibuprofen,ESI-,DTXCID70493521,FALSE,368,0.02,,0.92,2.50,183,,79,17
5167,ibuprofen,ESI-,DTXCID70542104,FALSE,368,0.01,,0.94,2.00,197,,73,23
5167,ibuprofen,ESI-,DTXCID70573014,FALSE,368,0.04,,0.80,2.50,107,,130,17
5167,ibuprofen,ESI-,DTXCID70591298,FALSE,368,0.02,,1.26,2.00,175,,39,23
5167,ibuprofen,ESI-,DTXCID70593171,FALSE,368,0.01,,0.83,2.50,218,,120,17
5167,ibuprofen,ESI-,DTXCID70653663,FALSE,368,0.01,,0.70,2.00,227,,187,23
5167,ibuprofen,ESI-,DTXCID7070769,FALSE,368,0.02,,0.60,1.50,189,,244,30
5167,ibuprofen,ESI-,DTXCID70767719,FALSE,368,0.01,,0.53,2.50,230,,281,17
5167,ibuprofen,ESI-,DTXCID70812738,FALSE,368,0.44,,0.69,2.25,7,,195,21
5167,ibuprofen,ESI-,DTXCID70815683,FALSE,368,0.04,,0.72,1.67,82,,176,29
5167,ibuprofen,ESI-,DTXCID70816690,FALSE,368,0.18,,0.59,2.78,18,,251,8
5167,ibuprofen,ESI-,DTXCID70833908,FALSE,368,0.03,,0.97,2.00,152,,62,23
5167,ibuprofen,ESI-,DTXCID70891245,FALSE,368,0.04,,0.56,2.50,91,,259,17
5167,ibuprofen,ESI-,DTXCID70892171,FALSE,368,0.04,,0.79,3.00,93,,136,6
5167,ibuprofen,ESI-,DTXCID70948485,FALSE,368,0.02,,0.91,1.50,160,,81,30
5167,ibuprofen,ESI-,DTXCID70958605,FALSE,368,0.01,,0.53,2.50,198,,282,17
5167,ibuprofen,ESI-,DTXCID70961593,FALSE,368,0.02,,0.56,1.50,189,,264,30
5167,ibuprofen,ESI-,DTXCID70962045,FALSE,368,0.01,,0.92,1.50,208,,76,30
5167,ibuprofen,ESI-,DTXCID70962141,FALSE,368,0.01,,1.37,2.50,219,,27,17
5167,ibuprofen,ESI-,DTXCID7096337,FALSE,368,0.06,,0.92,1.50,57,,78,30
5167,ibuprofen,ESI-,DTXCID801024948,FALSE,368,0.04,,0.67,0.00,85,,211,33
5167,ibuprofen,ESI-,DTXCID801042120,FALSE,368,0.01,,0.91,2.50,230,,80,17
5167,ibuprofen,ESI-,DTXCID801044326,FALSE,368,0.01,,0.82,2.50,230,,123,17
5167,ibuprofen,ESI-,DTXCID80104818,FALSE,368,0.07,,0.47,1.50,47,,314,30
5167,ibuprofen,ESI-,DTXCID801141095,FALSE,368,0.01,,0.84,0.00,230,,111,33
5167,ibuprofen,ESI-,DTXCID801380718,FALSE,368,0.04,,1.38,3.00,115,,25,6
5167,ibuprofen,ESI-,DTXCID801380756,FALSE,368,0.04,,1.46,3.00,112,,19,6
5167,ibuprofen,ESI-,DTXCID801391698,FALSE,368,0.01,,0.61,1.50,205,,241,30
5167,ibuprofen,ESI-,DTXCID801414098,FALSE,368,0.04,,0.51,2.00,119,,294,23
5167,ibuprofen,ESI-,DTXCID80141965,FALSE,368,0.16,,0.49,2.63,21,,304,12
5167,ibuprofen,ESI-,DTXCID801431315,FALSE,368,0.05,,0.79,0.00,76,,132,33
5167,ibuprofen,ESI-,DTXCID801434614,FALSE,368,0.05,,0.53,3.50,70,,280,4
5167,ibuprofen,ESI-,DTXCID80144653,FALSE,368,0.06,,0.66,1.78,60,,218,28
5167,ibuprofen,ESI-,DTXCID80162771,FALSE,368,0.04,,0.89,2.00,87,,90,23
5167,ibuprofen,ESI-,DTXCID80231830,FALSE,368,0.04,,0.56,2.50,111,,267,17
5167,ibuprofen,ESI-,DTXCID80239912,FALSE,368,0.03,,0.90,1.50,154,,85,30
5167,ibuprofen,ESI-,DTXCID80287458,FALSE,368,0.03,,0.70,1.50,128,,190,30
5167,ibuprofen,ESI-,DTXCID8036526,FALSE,368,0.14,,1.67,2.75,24,,5,9
5167,ibuprofen,ESI-,DTXCID8039033,FALSE,368,0.30,,0.66,2.57,10,,219,14
5167,ibuprofen,ESI-,DTXCID80412420,FALSE,368,0.04,,0.51,1.50,117,,290,30
5167,ibuprofen,ESI-,DTXCID80429856,FALSE,368,0.02,,0.84,1.50,187,,118,30
5167,ibuprofen,ESI-,DTXCID80496669,FALSE,368,0.03,,0.91,2.50,126,,83,17
5167,ibuprofen,ESI-,DTXCID80516371,FALSE,368,0.01,,0.86,1.50,230,,103,30
5167,ibuprofen,ESI-,DTXCID80517888,FALSE,368,0.02,,0.98,2.50,160,,59,17
5167,ibuprofen,ESI-,DTXCID80543526,FALSE,368,0.01,,0.54,2.50,199,,273,17
5167,ibuprofen,ESI-,DTXCID80544876,FALSE,368,0.04,,0.62,2.00,118,,237,23
5167,ibuprofen,ESI-,DTXCID80597983,FALSE,368,0.01,,0.60,2.00,211,,248,23
5167,ibuprofen,ESI-,DTXCID80617993,FALSE,368,0.01,,0.85,1.50,219,,106,30
5167,ibuprofen,ESI-,DTXCID80713868,FALSE,368,0.01,,1.05,2.50,219,,49,17
5167,ibuprofen,ESI-,DTXCID80759564,FALSE,368,0.01,,0.62,1.50,214,,236,30
5167,ibuprofen,ESI-,DTXCID8083937,FALSE,368,0.04,,0.59,2.00,83,,252,23
5167,ibuprofen,ESI-,DTXCID80879170,FALSE,368,0.01,,0.57,2.50,219,,256,17
5167,ibuprofen,ESI-,DTXCID80886844,FALSE,368,0.01,,0.73,2.00,230,,168,23
5167,ibuprofen,ESI-,DTXCID80946513,FALSE,368,0.01,,0.96,2.50,230,,65,17
5167,ibuprofen,ESI-,DTXCID80946790,FALSE,368,0.01,,0.62,2.50,219,,240,17
5167,ibuprofen,ESI-,DTXCID80975626,FALSE,368,0.02,,0.67,2.50,190,,213,17
5167,ibuprofen,ESI-,DTXCID901001371,FALSE,368,0.01,,0.91,2.50,217,,84,17
5167,ibuprofen,ESI-,DTXCID901005042,FALSE,368,0.01,,0.72,1.50,219,,179,30
5167,ibuprofen,ESI-,DTXCID901005642,FALSE,368,0.01,,0.45,1.50,202,,326,30
5167,ibuprofen,ESI-,DTXCID901023262,FALSE,368,0.06,,0.47,2.33,50,,315,20
5167,ibuprofen,ESI-,DTXCID901026147,FALSE,368,0.06,,0.69,3.00,53,,192,6
5167,ibuprofen,ESI-,DTXCID901048226,FALSE,368,0.01,,0.95,1.50,229,,69,30
5167,ibuprofen,ESI-,DTXCID901396310,FALSE,368,0.03,,0.84,3.00,129,,114,6
5167,ibuprofen,ESI-,DTXCID901397144,FALSE,368,0.03,,0.48,3.00,125,,307,6
5167,ibuprofen,ESI-,DTXCID901473613,FALSE,368,0.04,,,0.00,97,,,33
5167,ibuprofen,ESI-,DTXCID90233709,FALSE,368,0.04,,0.66,2.50,113,,215,17
5167,ibuprofen,ESI-,DTXCID90257824,FALSE,368,0.02,,0.59,1.50,161,,249,30
5167,ibuprofen,ESI-,DTXCID90285804,FALSE,368,0.05,,0.50,2.50,69,,297,17
5167,ibuprofen,ESI-,DTXCID90319158,FALSE,368,0.01,,0.48,1.50,201,,309,30
5167,ibuprofen,ESI-,DTXCID90359599,FALSE,368,0.01,,0.70,1.50,216,,191,30
5167,ibuprofen,ESI-,DTXCID90421624,FALSE,368,0.02,,0.81,1.50,189,,127,30
5167,ibuprofen,ESI-,DTXCID9044954,FALSE,368,0.12,,0.46,2.56,28,,321,15
5167,ibuprofen,ESI-,DTXCID9046601,FALSE,368,0.05,,0.53,2.00,71,,277,23
5167,ibuprofen,ESI-,DTXCID90476093,FALSE,368,0.02,,0.77,2.50,168,,143,17
5167,ibuprofen,ESI-,DTXCID90506844,FALSE,368,0.03,,0.84,1.50,133,,112,30
5167,ibuprofen,ESI-,DTXCID90521799,FALSE,368,0.02,,0.52,1.50,179,,287,30
5167,ibuprofen,ESI-,DTXCID90602350,FALSE,368,0.02,,0.60,2.00,188,,243,23
5167,ibuprofen,ESI-,DTXCID90617989,FALSE,368,0.01,,0.62,2.00,219,,239,23
5167,ibuprofen,ESI-,DTXCID90618299,FALSE,368,0.01,,0.40,1.50,211,,353,30
5167,ibuprofen,ESI-,DTXCID90653524,FALSE,368,0.01,,1.51,2.00,230,,15,23
5167,ibuprofen,ESI-,DTXCID90671566,FALSE,368,0.01,,0.46,2.00,203,,320,23
5167,ibuprofen,ESI-,DTXCID90710747,FALSE,368,0.01,,0.94,2.50,219,,70,17
5167,ibuprofen,ESI-,DTXCID90732,TRUE,368,7.33,,1.56,6.00,1,,9,1
5167,ibuprofen,ESI-,DTXCID9084289,FALSE,368,0.10,,0.72,1.50,33,,173,30
5167,ibuprofen,ESI-,DTXCID90866157,FALSE,368,0.01,,0.88,1.67,222,,96,29
5167,ibuprofen,ESI-,DTXCID90877900,FALSE,368,0.02,,0.70,2.50,173,,185,17
5167,ibuprofen,ESI-,DTXCID90897249,FALSE,368,0.07,,0.89,2.67,49,,89,11
5167,ibuprofen,ESI-,DTXCID90905939,FALSE,368,0.01,,1.14,2.50,228,,43,17
5167,ibuprofen,ESI-,DTXCID90929317,FALSE,368,0.02,,0.50,1.50,189,,298,30
5167,ibuprofen,ESI-,DTXCID90936167,FALSE,368,0.01,,0.68,1.50,230,,202,30
5167,ibuprofen,ESI-,DTXCID90953399,FALSE,368,0.02,,0.76,2.50,177,,147,17
5167,ibuprofen,ESI-,DTXCID90971735,FALSE,368,0.02,,0.68,2.50,190,,204,17
5167,ibuprofen,ESI-,DTXCID90973658,FALSE,368,0.03,,0.51,1.50,140,,292,30
5194,2-hydroxy-ibuprofen,ESI-,DTXCID001000471,FALSE,283,0.06,,0.37,1.50,147,,182,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00121522,FALSE,283,0.20,,1.03,2.50,66,,16,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID001358472,FALSE,283,0.10,,0.37,1.00,124,,185,18
5194,2-hydroxy-ibuprofen,ESI-,DTXCID001371309,FALSE,283,0.06,,1.42,3.00,149,,3,5
5194,2-hydroxy-ibuprofen,ESI-,DTXCID001373236,FALSE,283,0.38,,0.19,2.50,24,,267,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID001386198,FALSE,283,0.20,,0.57,3.33,63,,93,4
5194,2-hydroxy-ibuprofen,ESI-,DTXCID001408138,FALSE,283,0.10,,0.18,1.00,124,,268,18
5194,2-hydroxy-ibuprofen,ESI-,DTXCID001413339,FALSE,283,0.10,,0.67,2.33,124,,61,11
5194,2-hydroxy-ibuprofen,ESI-,DTXCID001447196,FALSE,283,0.22,,0.36,1.00,59,,194,18
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00164772,FALSE,283,0.22,,0.33,1.50,57,,208,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00291198,FALSE,283,0.32,,0.49,1.50,31,,124,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00317721,FALSE,283,0.17,,0.70,2.67,75,,51,8
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00375321,FALSE,283,0.08,,0.75,2.00,126,,45,14
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00410640,FALSE,283,0.07,,0.27,1.50,131,,235,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00444268,FALSE,283,0.03,,0.67,1.50,158,,63,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00451078,FALSE,283,0.55,,0.48,2.50,14,,127,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00505666,FALSE,283,0.06,,0.27,1.50,149,,240,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00537144,FALSE,283,0.13,,0.91,1.00,95,,24,18
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00602583,FALSE,283,0.07,,0.24,2.50,135,,256,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00662127,FALSE,283,0.10,,0.13,2.00,106,,278,14
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00690703,FALSE,283,0.06,,0.25,2.00,145,,251,14
5194,2-hydroxy-ibuprofen,ESI-,DTXCID0070780,FALSE,283,0.10,,0.75,1.50,124,,46,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00776930,FALSE,283,0.11,,0.47,1.50,105,,133,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00798056,FALSE,283,0.23,,0.48,2.50,49,,130,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00805193,FALSE,283,0.06,,0.23,1.50,149,,259,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00865797,FALSE,283,0.03,,1.26,1.50,154,,11,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00877976,FALSE,283,0.06,,1.03,1.50,145,,17,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00942390,FALSE,283,0.03,,0.39,1.50,154,,173,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00946277,FALSE,283,0.07,,0.38,2.50,144,,179,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00961400,FALSE,283,0.59,,0.70,1.50,12,,52,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00970815,FALSE,283,0.03,,0.34,1.50,158,,202,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00977521,FALSE,283,0.03,,0.45,1.50,158,,141,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID00998312,FALSE,283,0.15,,0.45,0.00,88,,142,19
5194,2-hydroxy-ibuprofen,ESI-,DTXCID101012007,TRUE,283,3.66,,0.87,3.00,3,,28,5
5194,2-hydroxy-ibuprofen,ESI-,DTXCID101012588,FALSE,283,1.33,,1.26,3.00,6,,10,5
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10106901,FALSE,283,0.23,,0.62,1.50,55,,76,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10119011,FALSE,283,0.13,,0.86,2.67,98,,29,8
5194,2-hydroxy-ibuprofen,ESI-,DTXCID101322000,FALSE,283,0.03,,0.47,2.00,158,,136,14
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10150388,FALSE,283,0.10,,0.55,1.50,124,,99,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10243961,FALSE,283,0.10,,0.40,1.50,124,,166,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10315536,FALSE,283,0.29,,0.38,1.50,34,,175,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10317858,FALSE,283,0.10,,0.41,1.50,114,,155,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10327952,FALSE,283,0.10,,0.37,2.00,121,,183,14
5194,2-hydroxy-ibuprofen,ESI-,DTXCID1036044,FALSE,283,0.23,,0.46,2.33,48,,138,11
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10427305,FALSE,283,0.28,,0.38,1.50,37,,177,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10476696,FALSE,283,0.17,,0.57,1.50,79,,92,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10489524,FALSE,283,0.06,,0.71,1.50,149,,50,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10512043,FALSE,283,0.14,,0.55,2.50,92,,100,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10514007,FALSE,283,0.07,,0.31,1.50,131,,213,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10520704,FALSE,283,0.07,,0.36,2.50,138,,188,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10522127,FALSE,283,0.15,,0.35,2.50,89,,197,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10546626,FALSE,283,0.07,,0.33,2.50,132,,206,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10562003,FALSE,283,0.07,,0.24,2.00,130,,252,14
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10598867,FALSE,283,0.06,,0.68,2.00,149,,59,14
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10786500,FALSE,283,0.07,,0.51,1.67,128,,116,15
5194,2-hydroxy-ibuprofen,ESI-,DTXCID1081095,FALSE,283,0.25,,1.38,2.50,43,,5,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10877149,FALSE,283,0.06,,0.18,1.50,149,,272,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10877902,FALSE,283,0.06,,0.20,2.50,149,,264,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10901993,FALSE,283,0.07,,0.37,2.50,128,,180,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10917554,FALSE,283,0.03,,0.36,3.00,158,,193,5
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10936543,FALSE,283,0.09,,0.56,1.50,125,,97,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10961779,FALSE,283,0.13,,0.27,2.50,96,,234,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10969497,FALSE,283,0.03,,0.43,1.50,158,,148,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID10998969,FALSE,283,0.03,,0.37,2.00,157,,181,14
5194,2-hydroxy-ibuprofen,ESI-,DTXCID201002859,FALSE,283,0.25,,0.42,1.50,41,,153,16
5194,2-hydroxy-ibuprofen,ESI-,DTXCID201025386,FALSE,283,0.33,,0.34,0.00,30,,204,19
5194,2-hydroxy-ibuprofen,ESI-,DTXCID20104670,FALSE,283,0.25,,0.68,2.50,44,,55,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID201048144,FALSE,283,0.03,,0.50,2.50,158,,117,9
5194,2-hydroxy-ibuprofen,ESI-,DTXCID20126837,FALSE,283,0.16,,0.88,2.50,81,,26,9
