Feature ID,Chemical Name,Ionization Mode,DTXCID,Number of candidate structures for feature,Chemical metadata score,Correct SSM structure,Hazard score,MS2 score (neg),MS2 score (pos),Chemical metadata rank,Hazard rank,MS2 rank (pos),MS2 rank (neg),Sources,Patents,Articles,PubMed Record Count,AMOS methods count,AMOS fact sheets count,AMOS spectra count,Presence in water lists count,Sources_norm,Patents_norm,Articles_norm,PubMed Record Count_norm,AMOS methods count_norm,AMOS fact sheets count_norm,AMOS spectra count_norm,Presence in water lists count_norm
247,amphetamine,ESI+,DTXCID60113766,158,0.0333522891730746,False,1.5,,0.5090941414,70,28,141,,8,338,2,0,0,0,0,0,0.0313725490196078,0.00195986338940398,1.98767640628106e-05,0,0,0,0,0
247,amphetamine,ESI+,DTXCID60115346,158,0.561905961747504,False,2.66666666666667,,0.6426409909,10,15,107,,20,12899,1118,55,0,0,50,0,0.0784313725490196,0.074793721479059,0.0111111111111111,0.00074435978291762,0,0,0.396825396825397,0
247,amphetamine,ESI+,DTXCID60121088,158,0.184294132411294,False,2.1875,,0.5693388506,30,23,130,,19,6424,110,1,0,0,9,0,0.0745098039215686,0.037249001223465,0.00109322202345458,1.35338142348658e-05,0,0,0.0714285714285714,0
247,amphetamine,ESI+,DTXCID60124953,158,0.0492636394068044,False,1.66666666666667,,0.6349255626,60,27,109,,10,359,3,0,0,0,1,0,0.0392156862745098,0.00208163004969239,2.98151460942159e-05,0,0,0,0.00793650793650794,0
247,amphetamine,ESI+,DTXCID601398,158,1.86038312639947,False,4.72222222222222,,1.0716609865,3,3,19,,31,707,91,5,14,15,8,4,0.12156862745098,0.00409947756304324,0.000904392764857881,6.76690711743291e-05,0.225806451612903,1,0.0634920634920635,0.444444444444444
247,amphetamine,ESI+,DTXCID6044858,158,0.0365001874251536,False,1.96,,0.7475053875,66,25,70,,9,208,0,0,0,0,0,0,0.0352941176470588,0.00120606977809476,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID60457071,158,0.00967543557162284,False,2.5,,0.8160266085,124,17,58,,2,316,0,0,0,0,0,0,0.00784313725490196,0.00183229831672088,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID60460742,158,0.0159188070888824,False,1.5,,0.6817243502,97,28,89,,2,24,0,0,0,0,1,0,0.00784313725490196,0.000139161897472472,0,0,0,0,0.00793650793650794,0
247,amphetamine,ESI+,DTXCID60460787,158,0.0207457947289699,False,2.5,,0.6985868212,90,17,79,,4,864,5,0,0,0,0,0,0.0156862745098039,0.00500982830900899,4.96919101570264e-05,0,0,0,0,0
247,amphetamine,ESI+,DTXCID60500435,158,0.0452457522946927,False,2.5,,0.6635444881,62,17,98,,7,328,2,0,0,0,2,0,0.0274509803921569,0.00190187926545712,1.98767640628106e-05,0,0,0,0.0158730158730159,0
247,amphetamine,ESI+,DTXCID60660765,158,0.00400274640097659,False,2,,0.7661124713,135,24,64,,1,14,0,0,0,0,0,0,0.00392156862745098,8.11777735256087e-05,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID60774356,158,0.015797040428594,False,1.5,,0.7067507124,98,28,78,,2,3,0,0,0,0,1,0,0.00784313725490196,1.7395237184059e-05,0,0,0,0,0.00793650793650794,0
247,amphetamine,ESI+,DTXCID60824002,158,0.0524432259740489,False,2.33333333333333,,1.2570193204,56,20,2,,13,230,13,0,0,0,0,0,0.0509803921568627,0.00133363485077786,0.000129198966408269,0,0,0,0,0
247,amphetamine,ESI+,DTXCID60880103,158,0.0237138986018689,False,1.5,,0.7173001465,86,28,75,,4,14,1,0,0,0,1,0,0.0156862745098039,8.11777735256087e-05,9.93838203140529e-06,0,0,0,0.00793650793650794,0
247,amphetamine,ESI+,DTXCID6090166,158,0.0739163240046627,False,2,,0.9845098849,42,24,39,,14,524,9,1,0,0,2,0,0.0549019607843137,0.00303836809481564,8.94454382826476e-05,1.35338142348658e-05,0,0,0.0158730158730159,0
247,amphetamine,ESI+,DTXCID702259,158,0.559841543681692,False,2.34375,,1.2831951812,11,19,1,,18,6515,66,2,0,2,40,0,0.0705882352941176,0.0377766567513815,0.000655933214072749,2.70676284697316e-05,0,0.133333333333333,0.317460317460317,0
247,amphetamine,ESI+,DTXCID70231440,158,0.0167513405417832,False,2.5,,0.5991798549,96,17,123,,3,860,0,0,0,0,0,0,0.0117647058823529,0.00498663465943025,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID70287144,158,0.0118226900062998,False,2.33333333333333,,0.690003082,117,20,86,,3,10,0,0,0,0,0,0,0.0117647058823529,5.79841239468634e-05,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID70287240,158,0.0232301924411759,False,2.5,,0.7775137824,89,17,63,,5,623,1,0,0,0,0,0,0.0196078431372549,0.00361241092188959,9.93838203140529e-06,0,0,0,0,0
247,amphetamine,ESI+,DTXCID70317410,158,0.0556614212294157,False,2,,1.2155645345,51,24,3,,11,775,4,4,0,0,1,0,0.0431372549019608,0.00449376960588191,3.97535281256211e-05,5.41352569394633e-05,0,0,0.00793650793650794,0
247,amphetamine,ESI+,DTXCID7032682,158,0.0632977790615286,False,2.2,,1.0989895057,46,22,12,,11,736,2,0,0,0,2,0,0.0431372549019608,0.00426763152248914,1.98767640628106e-05,0,0,0,0.0158730158730159,0
247,amphetamine,ESI+,DTXCID70334309,158,0.0703264177789495,False,2.33333333333333,,0.6923681875,43,20,83,,11,576,4,0,0,0,3,0,0.0431372549019608,0.00333988553933933,3.97535281256211e-05,0,0,0,0.0238095238095238,0
247,amphetamine,ESI+,DTXCID7034595,158,0.105988599804043,False,2.4,,0.662670659,36,18,99,,23,1348,4,0,0,0,1,0,0.0901960784313725,0.00781625990803718,3.97535281256211e-05,0,0,0,0.00793650793650794,0
247,amphetamine,ESI+,DTXCID70425564,158,0.0179642152222785,False,1.5,,1.0223014284,95,28,34,,4,386,4,0,0,0,0,0,0.0156862745098039,0.00223818718434893,3.97535281256211e-05,0,0,0,0,0
247,amphetamine,ESI+,DTXCID70460551,158,0.0180917802949616,False,1.5,,1.0263979692,94,28,32,,4,408,4,0,0,0,0,0,0.0156862745098039,0.00236575225703202,3.97535281256211e-05,0,0,0,0,0
247,amphetamine,ESI+,DTXCID70515277,158,0.00813305787463628,False,2,,1.0908867983,127,24,14,,2,50,0,0,0,0,0,0,0.00784313725490196,0.000289920619734317,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID70815446,158,0.0353388465034584,False,1.66666666666667,,0.81142399,68,27,60,,9,6,1,0,0,0,0,0,0.0352941176470588,3.4790474368118e-05,9.93838203140529e-06,0,0,0,0,0
247,amphetamine,ESI+,DTXCID70881186,158,0.20025239452163,False,2.66666666666667,,0.6140781848,27,15,116,,26,1709,106,2,0,0,11,0,0.101960784313725,0.00990948678251895,0.00105346849532896,2.70676284697316e-05,0,0,0.0873015873015873,0
247,amphetamine,ESI+,DTXCID70941754,158,0.00392156862745098,False,1.5,,0.5851874896,140,28,127,,1,0,0,0,0,0,0,0,0.00392156862745098,0,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID80134817,158,0.338056848842782,False,2.25,,0.6386726825,19,21,108,,23,1395,9,0,0,3,5,0,0.0901960784313725,0.00808878529058744,8.94454382826476e-05,0,0,0.2,0.0396825396825397,0
247,amphetamine,ESI+,DTXCID801378042,158,0.0243436710268407,False,1,,0.7152615201,85,29,76,,6,137,2,0,0,0,0,0,0.0235294117647059,0.000794382498072028,1.98767640628106e-05,0,0,0,0,0
247,amphetamine,ESI+,DTXCID801854,158,2.51085385272325,False,4.97633136094675,,1.1622162791,2,2,7,,78,120080,2496,81,1,7,84,3,0.305882352941176,0.696273360353935,0.0248062015503876,0.00109623895302413,0.0161290322580645,0.466666666666667,0.666666666666667,0.333333333333333
247,amphetamine,ESI+,DTXCID80245755,158,0.0570897505069835,False,2.5,,0.6659185988,49,17,97,,8,329,0,0,0,0,3,0,0.0313725490196078,0.0019076776778518,0,0,0,0,0.0238095238095238,0
247,amphetamine,ESI+,DTXCID80287251,158,0.025630735172576,False,2.5,,0.7453681762,82,17,71,,5,1037,1,0,0,0,0,0,0.0196078431372549,0.00601295365328973,9.93838203140529e-06,0,0,0,0,0
247,amphetamine,ESI+,DTXCID80348492,158,0.0416892612523059,False,2,,1.0362364323,64,24,31,,7,1077,3,2,0,0,1,0,0.0274509803921569,0.00624489014907718,2.98151460942159e-05,2.70676284697316e-05,0,0,0.00793650793650794,0
247,amphetamine,ESI+,DTXCID80475196,158,0.0117746442643843,False,1.5,,0.6072267971,120,28,120,,3,0,1,0,0,0,0,0,0.0117647058823529,0,9.93838203140529e-06,0,0,0,0,0
247,amphetamine,ESI+,DTXCID8096798,158,0.439227802774262,False,2.4,,1.1478889413,14,18,8,,26,9824,216,28,0,0,35,0,0.101960784313725,0.0569636033653986,0.00214669051878354,0.000378946798576243,0,0,0.277777777777778,0
247,amphetamine,ESI+,DTXCID80977089,158,0.00392156862745098,False,1.5,,0.6306333218,140,28,110,,1,0,0,0,0,0,0,0,0.00392156862745098,0,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID80977701,158,0.00392156862745098,False,1.5,,0.590691925,140,28,126,,1,0,0,0,0,0,0,0,0.00392156862745098,0,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID901049131,158,0.00392156862745098,False,1.5,,0.7430255198,140,28,72,,1,0,0,0,0,0,0,0,0.00392156862745098,0,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID90124002,158,0.0476773872579674,False,1.5,,0.674720232,61,28,91,,11,759,14,0,0,0,0,0,0.0431372549019608,0.00440099500756693,0.000139137348439674,0,0,0,0,0
247,amphetamine,ESI+,DTXCID901458861,158,0.011875471801143,False,0,,1.1832938825,114,30,6,,1,3,0,0,0,0,1,0,0.00392156862745098,1.7395237184059e-05,0,0,0,0,0.00793650793650794,0
247,amphetamine,ESI+,DTXCID90228312,158,0.0559988136181452,False,2.5,,0.6916501045,50,17,84,,8,134,4,0,0,0,3,0,0.0313725490196078,0.000776987260887969,3.97535281256211e-05,0,0,0,0.0238095238095238,0
247,amphetamine,ESI+,DTXCID90394743,158,0.0117647058823529,False,1.5,,0.6678929562,121,28,96,,3,0,0,0,0,0,0,0,0.0117647058823529,0,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID90441488,158,0.059300321201826,False,1.5,,0.6113660805,47,28,118,,5,0,1,0,0,0,5,0,0.0196078431372549,0,9.93838203140529e-06,0,0,0,0.0396825396825397,0
247,amphetamine,ESI+,DTXCID90444277,158,0.0250750817981756,False,2.5,,0.6727287422,83,17,92,,6,246,12,0,0,0,0,0,0.0235294117647059,0.00142640944909284,0.000119260584376863,0,0,0,0,0
247,amphetamine,ESI+,DTXCID90446034,158,0.0521929862377582,False,1.5,,0.5647037153,57,28,133,,5,143,1,0,0,0,4,0,0.0196078431372549,0.000829172972440146,9.93838203140529e-06,0,0,0,0.0317460317460317,0
247,amphetamine,ESI+,DTXCID90449828,158,0.0276435201677635,False,1.5,,0.5425337592,79,28,134,,3,1,0,0,0,0,2,0,0.0117647058823529,5.79841239468633e-06,0,0,0,0,0.0158730158730159,0
247,amphetamine,ESI+,DTXCID90499186,158,0.0130229613719999,False,2.5,,0.6501862418,105,17,105,,3,217,0,0,0,0,0,0,0.0117647058823529,0.00125825548964693,0,0,0,0,0,0
247,amphetamine,ESI+,DTXCID90502588,158,0.0122752447197729,False,2,,1.0393026321,111,24,27,,3,84,1,1,0,0,0,0,0.0117647058823529,0.000487066641153652,9.93838203140529e-06,1.35338142348658e-05,0,0,0,0
247,amphetamine,ESI+,DTXCID90569116,158,0.0157426001909928,False,2.5,,0.8170837942,100,17,57,,4,8,1,0,0,0,0,0,0.0156862745098039,4.63872991574907e-05,9.93838203140529e-06,0,0,0,0,0
247,amphetamine,ESI+,DTXCID9085837,158,0.0433391369763078,False,2.33333333333333,,0.6212215634,63,20,113,,9,17,1,0,0,0,1,0,0.0352941176470588,9.85730107096677e-05,9.93838203140529e-06,0,0,0,0.00793650793650794,0
373,methamphetamine,ESI+,DTXCID00111105,198,0.047046407834812,False,1.5,,0.8842954985,93,30,18,,6,102,3,0,0,0,1,0,0.0402684563758389,0.00162391937717916,5.19912654674015e-05,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID00124432,198,0.0715978109309581,False,2.4,,0.5901334532,62,20,110,,9,701,2,0,0,0,0,0,0.0604026845637584,0.0111604655235548,3.46608436449343e-05,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID00134930,198,0.184444082051646,False,2.33333333333333,,0.5372603359,24,21,141,,17,2458,30,4,0,0,6,0,0.114093959731544,0.0391332728343761,0.000519912654674015,8.46919330933729e-05,0,0,0.0306122448979592,0
373,methamphetamine,ESI+,DTXCID001427556,198,0.0406823966092375,False,1,,0.5249710188,102,31,149,,6,26,0,0,0,0,0,0,0.0402684563758389,0.000413940233398609,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID00201676,198,0.0928830901959234,False,2,,0.5831791748,49,25,112,,13,348,3,2,0,0,0,0,0.087248322147651,0.0055404308162583,5.19912654674015e-05,4.23459665466864e-05,0,0,0,0
373,methamphetamine,ESI+,DTXCID00203433,198,0.0340824326607179,False,2,,0.9645454225,116,25,13,,5,33,0,0,0,0,0,0,0.0335570469798658,0.00052538568085208,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID00226748,198,0.135545548054249,False,1.5,,0.9067339792,34,30,15,,11,967,21,2,0,0,9,0,0.0738255033557047,0.0153953925267867,0.00036393885827181,4.23459665466864e-05,0,0,0.0459183673469388,0
373,methamphetamine,ESI+,DTXCID0040670,198,0.198041160888728,False,2.5,,0.5041735882,23,19,158,,16,1835,9,3,0,0,12,0,0.10738255033557,0.0292146280110172,0.000155973796402204,6.35189498200296e-05,0,0,0.0612244897959184,0
373,methamphetamine,ESI+,DTXCID00438768,198,0.0440158610638411,False,1.5,,0.6766618822,99,30,70,,5,16,0,0,0,0,2,0,0.0335570469798658,0.000254732451322221,0,0,0,0,0.0102040816326531,0
373,methamphetamine,ESI+,DTXCID00452025,198,0.03901216420399,False,2.5,,0.6615392056,107,19,79,,5,20,2,0,0,0,1,0,0.0335570469798658,0.000318415564152776,3.46608436449343e-05,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID0046640,198,0.815267958571403,False,2.5,,0.5507686658,6,19,131,,17,29698,4873,4869,0,0,8,0,0.114093959731544,0.472815271210457,0.0844511455408825,0.103091255557908,0,0,0.0408163265306122,0
373,methamphetamine,ESI+,DTXCID00548255,198,0.0457985226586332,False,1.5,,0.7874631031,96,30,40,,3,1612,0,0,0,0,0,0,0.0201342281879195,0.0256642944707137,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID00668280,198,0.0138686005817602,False,1.5,,0.8531716172,160,30,25,,2,28,0,0,0,0,0,0,0.0134228187919463,0.000445781789813886,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID00738932,198,0.00671140939597315,False,1.5,,0.5244355051,174,30,150,,1,0,0,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID0078902,198,0.073523087895639,False,1.5,,0.6942229776,59,30,60,,9,181,2,0,0,0,2,0,0.0604026845637584,0.00288166085558262,3.46608436449343e-05,0,0,0,0.0102040816326531,0
373,methamphetamine,ESI+,DTXCID00803558,198,0.00671140939597315,False,1.5,,0.5026010634,174,30,160,,1,0,0,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID00826484,198,0.0479403646693361,False,2.66666666666667,,0.5632811988,87,16,122,,7,59,0,1,0,0,0,0,0.0469798657718121,0.000939325914250689,0,2.11729832733432e-05,0,0,0,0
373,methamphetamine,ESI+,DTXCID00935424,198,0.0201342281879195,False,1.5,,0.3521124625,148,30,191,,3,0,0,0,0,0,0,0,0.0201342281879195,0,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID00985762,198,0.0275143102686134,False,3,,0.5535250496,127,12,129,,4,42,0,0,0,0,0,0,0.0268456375838926,0.000668672684720829,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID10106284,198,0.169533561022427,False,2.25,,0.4422613513,27,22,176,,17,588,8,1,0,0,9,0,0.114093959731544,0.00936141758609161,0.000138643374579737,2.11729832733432e-05,0,0,0.0459183673469388,0
373,methamphetamine,ESI+,DTXCID10118488,198,0.103697310387969,False,1.5,,0.7606503567,45,30,47,,10,692,2,1,0,0,5,0,0.0671140939597315,0.011017178519686,3.46608436449343e-05,2.11729832733432e-05,0,0,0.0255102040816327,0
373,methamphetamine,ESI+,DTXCID101331196,198,0.0386923389962224,False,3,,0.2209820964,109,12,195,,5,1,1,0,0,0,1,0,0.0335570469798658,1.59207782076388e-05,1.73304218224672e-05,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID101372843,198,0.0752031481432506,False,3,,0.4625768374,55,12,172,,11,80,6,0,0,0,0,0,0.0738255033557047,0.0012736622566111,0.000103982530934803,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID101390594,198,0.0135024226829845,False,2,,0.3882591751,168,25,186,,2,5,0,0,0,0,0,0,0.0134228187919463,7.96038910381939e-05,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID101404127,198,0.0749081955997036,False,2,,0.6586653538,56,25,81,,9,268,2,0,0,0,2,0,0.0604026845637584,0.0042667685596472,3.46608436449343e-05,0,0,0,0.0102040816326531,0
373,methamphetamine,ESI+,DTXCID101466498,198,0.0136616304650609,False,3,,0.4451047452,163,12,175,,2,15,0,0,0,0,0,0,0.0134228187919463,0.000238811673114582,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID1016286,198,1.5311424627859,False,3.30578512396694,,0.5554165533,5,10,128,,51,7836,40,23,0,4,31,2,0.342281879194631,0.124755218035058,0.000693216872898686,0.000486978615286894,0,0.571428571428571,0.158163265306122,0.333333333333333
373,methamphetamine,ESI+,DTXCID1023861,198,7.87755102040816,True,3.55555555555556,,0.9215352027,1,7,14,,149,62811,57702,47230,71,7,172,6,1,1,1,1,1,1,0.877551020408163,1
373,methamphetamine,ESI+,DTXCID10279528,198,0.0717990316836218,False,2,,0.8417631494,61,25,30,,10,291,3,0,0,0,0,0,0.0671140939597315,0.00463294645842289,5.19912654674015e-05,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID10279942,198,0.0374894791971526,False,2,,0.8637959174,110,25,22,,5,247,0,0,0,0,0,0,0.0335570469798658,0.00393243221728678,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID10293087,198,0.0867676945941431,False,1.5,,0.4076801747,51,30,185,,9,687,7,0,0,0,3,0,0.0604026845637584,0.0109375746286478,0.00012131295275727,0,0,0,0.0153061224489796,0
373,methamphetamine,ESI+,DTXCID1032694,198,0.456015943575588,False,2,,1.1402157585,11,25,3,,28,2690,34,9,0,0,44,0,0.187919463087248,0.0428268933785483,0.000589234341963883,0.000190556849460089,0,0,0.224489795918367,0
373,methamphetamine,ESI+,DTXCID1036258,198,0.178073232125775,False,2,,1.2757024813,25,25,2,,15,1291,37,4,0,0,11,0,0.100671140939597,0.0205537246660617,0.000641225607431285,8.46919330933729e-05,0,0,0.0561224489795918,0
373,methamphetamine,ESI+,DTXCID10810576,198,0.209843522634035,False,1,,0.7964722529,20,31,37,,24,479,14,4,0,0,8,0,0.161073825503356,0.00762605276145898,0.00024262590551454,8.46919330933729e-05,0,0,0.0408163265306122,0
373,methamphetamine,ESI+,DTXCID10819004,198,0.612200781573936,False,2.5,,0.6044417811,9,19,103,,25,2174,80,12,0,2,24,0,0.167785234899329,0.0346117718234067,0.00138643374579737,0.000254075799280119,0,0.285714285714286,0.122448979591837,0
373,methamphetamine,ESI+,DTXCID1086095,198,0.0312716139256162,False,1.5,,0.6522536478,121,30,85,,4,278,0,0,0,0,0,0,0.0268456375838926,0.00442597634172358,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID10862691,198,0.0135183434611921,False,2,,0.8311781167,167,25,33,,2,6,0,0,0,0,0,0,0.0134228187919463,9.55246692458327e-05,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID10889707,198,0.164187514371293,False,2,,0.6667798601,29,25,73,,17,563,12,5,0,0,8,0,0.114093959731544,0.00896339813090064,0.000207965061869606,0.000105864916366716,0,0,0.0408163265306122,0
373,methamphetamine,ESI+,DTXCID201087819,198,0.00671140939597315,False,2,,0.1353447313,174,25,198,,1,0,0,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID20116879,198,0.067340827546899,False,1.5,,0.4559352573,68,30,173,,6,1695,5,0,0,0,0,0,0.0402684563758389,0.0269857190619477,8.66521091123358e-05,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID20127965,198,0.0499744213814027,False,1.5,,0.6508658407,84,30,87,,6,287,2,0,0,0,1,0,0.0402684563758389,0.00456926334559233,3.46608436449343e-05,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID201373670,198,0.392682677438901,False,4.5,,0.6726035764,12,3,71,,19,333,35,13,1,1,20,0,0.12751677852349,0.00530161914314372,0.000606564763786351,0.000275248782553462,0.0140845070422535,0.142857142857143,0.102040816326531,0
373,methamphetamine,ESI+,DTXCID20422866,198,0.037081560772961,False,1.5,,0.5390243806,113,30,138,,4,2,0,0,0,0,2,0,0.0268456375838926,3.18415564152776e-05,0,0,0,0,0.0102040816326531,0
373,methamphetamine,ESI+,DTXCID20438048,198,0.0324048084655882,False,1.5,,0.6664355246,118,30,76,,4,347,2,0,0,0,0,0,0.0268456375838926,0.00552451003805066,3.46608436449343e-05,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID20445191,198,0.0371958255076441,False,1.5,,0.2762696308,112,30,194,,4,7,2,0,0,0,2,0,0.0268456375838926,0.000111445447453472,3.46608436449343e-05,0,0,0,0.0102040816326531,0
373,methamphetamine,ESI+,DTXCID20448647,198,0.0290339432059895,False,2.5,,0.4857811273,125,19,166,,3,559,0,0,0,0,0,0,0.0201342281879195,0.00889971501807008,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID2045028,198,0.0402684563758389,False,1.66666666666667,,0.5368167763,105,29,142,,6,0,0,0,0,0,0,0,0.0402684563758389,0,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID20579546,198,0.0296172626356366,False,2.5,,1.0698392216,124,19,5,,4,173,1,0,0,0,0,0,0.0268456375838926,0.00275429462992151,1.73304218224672e-05,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID20773941,198,0.00671140939597315,False,1.5,,0.5379507465,174,30,140,,1,0,0,0,0,0,0,0,0.00671140939597315,0,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID20817410,198,0,False,1.66666666666667,,0.407968577,175,29,184,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID20919483,198,0.0185248596082728,False,1.5,,0.5324778474,149,30,145,,2,0,0,0,0,0,1,0,0.0134228187919463,0,0,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID20971329,198,0.0396476253516205,False,1.5,,0.7899748503,106,30,39,,4,161,2,0,0,0,2,0,0.0268456375838926,0.00256324529142985,3.46608436449343e-05,0,0,0,0.0102040816326531,0
373,methamphetamine,ESI+,DTXCID20985764,198,0.0134228187919463,False,2,,0.5114126721,171,25,157,,2,0,0,0,0,0,0,0,0.0134228187919463,0,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID301005999,198,0.0185248596082728,False,1.5,,0.3221604894,149,30,192,,2,0,0,0,0,0,1,0,0.0134228187919463,0,0,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID30142523,198,0.0710334246860403,False,1.75,,0.4800248346,63,28,168,,10,244,2,0,0,0,0,0,0.0671140939597315,0.00388466988266386,3.46608436449343e-05,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID301467735,198,0.169424157239395,False,0,,0.6599507351,28,32,80,,15,120,20,8,0,0,13,0,0.100671140939597,0.00191049338491665,0.000346608436449343,0.000169383866186746,0,0,0.0663265306122449,0
373,methamphetamine,ESI+,DTXCID30283607,198,0.0679898557499708,False,1.5,,0.7929179878,67,30,38,,7,355,3,0,0,0,3,0,0.0469798657718121,0.00565187626371177,5.19912654674015e-05,0,0,0,0.0153061224489796,0
373,methamphetamine,ESI+,DTXCID303461,198,4.01660423609488,False,4,,0.6430633696,2,4,92,,76,48759,3550,1919,26,3,196,5,0.51006711409396,0.77628122462626,0.0615229974697584,0.0406309549015456,0.366197183098592,0.428571428571429,1,0.833333333333333
373,methamphetamine,ESI+,DTXCID30374761,198,0.0474762688464183,False,2.5,,0.5962576852,90,19,105,,6,129,3,0,0,0,1,0,0.0402684563758389,0.0020537803887854,5.19912654674015e-05,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID30410532,198,0.0658798237011767,False,1.5,,0.4318260497,69,30,178,,6,2,4,0,0,0,5,0,0.0402684563758389,3.18415564152776e-05,6.93216872898686e-05,0,0,0,0.0255102040816327,0
373,methamphetamine,ESI+,DTXCID3044968,198,0.0269252414749308,False,2,,0.5395649598,131,25,137,,4,5,0,0,0,0,0,0,0.0268456375838926,7.96038910381939e-05,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID3047926,198,0.218404778051883,False,1.5,,0.5005318276,19,30,162,,17,1092,11,0,0,0,17,0,0.114093959731544,0.0173854898027416,0.000190634640047139,0,0,0,0.086734693877551,0
373,methamphetamine,ESI+,DTXCID30502840,198,0.0473545411952165,False,2.5,,0.4766631066,91,19,169,,6,117,7,0,0,0,1,0,0.0402684563758389,0.00186273105029374,0.00012131295275727,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID30528707,198,0.0472014263489836,False,1,,1.0045749298,92,31,8,,5,215,1,0,0,0,2,0,0.0335570469798658,0.00342296731464234,1.73304218224672e-05,0,0,0,0.0102040816326531,0
373,methamphetamine,ESI+,DTXCID30570923,198,0.0160497471962067,False,2,,0.7779716068,150,25,43,,2,165,0,0,0,0,0,0,0.0134228187919463,0.0026269284042604,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID30576021,198,0.0145213524882734,False,2,,0.8921312083,155,25,17,,2,69,0,0,0,0,0,0,0.0134228187919463,0.00109853369632708,0,0,0,0,0,0
373,methamphetamine,ESI+,DTXCID3079862,198,0.385527812221601,False,2.6,,0.8306433914,13,17,34,,30,4223,233,147,2,0,16,0,0.201342281879195,0.0672334463708586,0.00403798828463485,0.00311242854118145,0.028169014084507,0,0.0816326530612245,0
373,methamphetamine,ESI+,DTXCID30813089,198,0.231908741873102,False,1.8,,0.6022015239,18,27,104,,13,110,3,0,0,1,0,0,0.087248322147651,0.00175128560284027,5.19912654674015e-05,0,0,0.142857142857143,0,0
373,methamphetamine,ESI+,DTXCID30813721,198,0.113121422280203,False,2.77777777777778,,0.538776765,42,14,139,,16,40,0,0,0,0,1,0,0.10738255033557,0.000636831128305552,0,0,0,0,0.00510204081632653,0
373,methamphetamine,ESI+,DTXCID30814778,198,0.118255502967643,False,3.20987654320988,,0.6666705498,38,11,75,,11,542,5,0,0,0,7,0,0.0738255033557047,0.00862906178854022,8.66521091123358e-05,0,0,0,0.0357142857142857,0
373,methamphetamine,ESI+,DTXCID30948188,198,0.0135342642393998,False,1.5,,0.5466782128,166,30,134,,2,7,0,0,0,0,0,0,0.0134228187919463,0.000111445447453472,0,0,0,0,0,0
