Feature ID,Chemical Name,Tracer DTXSID,Ionization Mode,Mass Error (PPM),Retention Time Difference,Total Detection Count,Total Detection Percentage,Max CV Across Samples,Mass,Retention Time,INPUT,DTXCID_INDIVIDUAL_COMPONENT,MONOISOTOPIC_MASS_INDIVIDUAL_COMPONENT,SMILES_INDIVIDUAL_COMPONENT,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,IUPAC_NAME,MOLECULAR_FORMULA,MONOISOTOPIC_MASS,EXPOCAST_MEDIAN_EXPOSURE_PREDICTION_MG/KG-BW/DAY,EXPOCAST,NHANES,DATA_SOURCES,TOXCAST_PERCENT_ACTIVE,TOXCAST_NUMBER_OF_ASSAYS/TOTAL,MASS_DIFFERENCE,FOUND_BY,Acute Mammalian Toxicity Oral_score,Acute Mammalian Toxicity Oral_authority,Acute Mammalian Toxicity Inhalation_score,Acute Mammalian Toxicity Inhalation_authority,Acute Mammalian Toxicity Dermal_score,Acute Mammalian Toxicity Dermal_authority,Carcinogenicity_score,Carcinogenicity_authority,Genotoxicity Mutagenicity_score,Genotoxicity Mutagenicity_authority,Endocrine Disruption_score,Endocrine Disruption_authority,Reproductive_score,Reproductive_authority,Developmental_score,Developmental_authority,Neurotoxicity Repeat Exposure_score,Neurotoxicity Repeat Exposure_authority,Neurotoxicity Single Exposure_score,Neurotoxicity Single Exposure_authority,Systemic Toxicity Repeat Exposure_score,Systemic Toxicity Repeat Exposure_authority,Systemic Toxicity Single Exposure_score,Systemic Toxicity Single Exposure_authority,Skin Sensitization_score,Skin Sensitization_authority,Skin Irritation_score,Skin Irritation_authority,Eye Irritation_score,Eye Irritation_authority,Acute Aquatic Toxicity_score,Acute Aquatic Toxicity_authority,Chronic Aquatic Toxicity_score,Chronic Aquatic Toxicity_authority,Persistence_score,Persistence_authority,Bioaccumulation_score,Bioaccumulation_authority,Exposure_score,Exposure_authority,SSM chemical
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID40466202,193.110278727,CC(C)(N)CC1=CC2=C(OCO2)C=C1,DTXSID90515395,"1-(2H-1,3-Benzodioxol-5-yl)-2-methylpropan-2-amine",39235-63-7,OIZBHKBNZXRXSM-UHFFFAOYSA-N,"1-(2H-1,3-Benzodioxol-5-yl)-2-methylpropan-2-amine",C11H15NO2,193.110278727,1.99e-06,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID10425563,193.110278727,CCN(CC)C1=CC=CC(=C1)C(O)=O,DTXSID20474749,3-(diethylamino)benzoic acid,25642-60-8,FNCRWFSUYPEDSM-UHFFFAOYSA-N,3-(Diethylamino)benzoic acid,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,I,QSAR Model,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID20513344,193.110278727,CC(C)(C)C1=CC(N)=C(C=C1)C(O)=O,DTXSID10562568,2-Amino-4-tert-butylbenzoic acid,728945-64-0,XLIGRZYQIUYNDR-UHFFFAOYSA-N,2-Amino-4-tert-butylbenzoic acid,C11H15NO2,193.110278727,4.12e-07,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,M,QSAR Model,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID90871069,193.110278727,CCOC(=O)CC(N)C1=CC=CC=C1,DTXSID00628465,Ethyl (3S)-3-amino-3-phenylpropanoate--hydrogen chloride (1/1),167834-24-4,ATSZQDTVNRNXKB-PPHPATTJSA-N,Ethyl (3S)-3-amino-3-phenylpropanoate hydrochloride (1:1),C11H16ClNO2,229.0869565,2.57e-06,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID30863488,193.110278727,NCCCC(=O)OCC1=CC=CC=C1,DTXSID10602135,4-Methylbenzene-1-sulfonic acid--benzyl 4-aminobutanoate (1/1),26727-22-0,AVEADJJUOBFQIQ-UHFFFAOYSA-N,Benzyl 4-aminobutanoate 4-methylbenzenesulfonate (1:1),C18H23NO5S,365.129694019,2.05e-06,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID30863488,193.110278727,NCCCC(=O)OCC1=CC=CC=C1,DTXSID30595752,Benzyl 4-aminobutanoate--hydrogen chloride (1/1),78287-52-2,RMWDQEXMBCJNFO-UHFFFAOYSA-N,Benzyl 4-aminobutanoate hydrochloride (1:1),C11H16ClNO2,229.0869565,3.31e-06,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID40908612,193.110278727,CNC(C)CC1=C2OCOC2=CC=C1,DTXSID90858037,"1-(2H-1,3-Benzodioxol-4-yl)-N-methylpropan-2-amine--hydrogen chloride (1/1)",168968-01-2,QSEQMDJEMZTQSW-UHFFFAOYSA-N,"1-(2H-1,3-Benzodioxol-4-yl)-N-methylpropan-2-amine--hydrogen chloride (1/1)",C11H16ClNO2,229.0869565,7.19e-07,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,L,QSAR Model,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID801021556,193.110278727,CC(C)(C)N(=O)=CC1=CC=C(O)C=C1,DTXSID20876502,"T-BUTYLNITRONE,A-(4-HYDROXYPHENYL)",NOCAS_876502,PSYHRZCRICXGJJ-XYOKQWHBSA-N,N-tert-Butyl(4-hydroxyphenyl)methanimine N-oxide,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID501021557,193.110278727,CC(C)(C)N(=O)=CC1=CC(O)=CC=C1,DTXSID80876503,"T-BUTYLNITRONE,A-(3-HYDROXYPHENYL)",NOCAS_876503,RWHHJPINUDSOJL-XYOKQWHBSA-N,N-tert-Butyl(3-hydroxyphenyl)methanimine N-oxide,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID201021558,193.110278727,CC(C)(C)N(=O)=CC1=CC=CC=C1O,DTXSID40876504,"T-BUTYLNITRONE,A-(2-HYDROXYPHENYL)",NOCAS_876504,HGLLGCIZHHMQDE-XYOKQWHBSA-N,N-tert-Butyl(2-hydroxyphenyl)methanimine N-oxide,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID901014607,193.110278727,CCCC(O)=NC1=C(O)C=C(C)C=C1,DTXSID20876507,2-Butyramido-5-methylphenol,NOCAS_876507,AKXXWOQIECWIEH-UHFFFAOYSA-N,N-(2-Hydroxy-4-methylphenyl)butanimidic acid,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,H,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID601014608,193.110278727,CCOC1=CC=C(N=C(C)O)C(C)=C1,DTXSID80876508,"Acetamide, N-(4-ethoxy-2-methylphenyl)-",41570-59-6,GWGGYWFWMFMBKT-UHFFFAOYSA-N,N-(4-Ethoxy-2-methylphenyl)ethanimidic acid,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID601014610,193.110278727,CCC1=CC=C(OC(=O)N(C)C)C=C1,DTXSID50876510,"NN-diEt,(4-Et-phenyl)carbamate",NOCAS_876510,VQYWMDBJNDGFDJ-UHFFFAOYSA-N,4-Ethylphenyl dimethylcarbamate,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID301014611,193.110278727,CCC1=CC(OC(=O)N(C)C)=CC=C1,DTXSID10876511,"N,N-DiMe-(3-ethyl-Ph)carbamate",NOCAS_876511,WZMPOCYXGAHPEQ-UHFFFAOYSA-N,3-Ethylphenyl dimethylcarbamate,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID601329706,193.110278727,CC(C)NCC(=O)C1=CC=C(O)C=C1,DTXSID70901358,NoName_462,NOCAS_901358,YZMBSDNWDWFLSG-UHFFFAOYSA-N,1-(4-Hydroxyphenyl)-2-[(propan-2-yl)amino]ethan-1-one,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID801329738,193.110278727,NCCCCC#CC#CCCC(O)=O,DTXSID70901393,NoName_504,NOCAS_901393,MXCIBMJSRAQYNE-UHFFFAOYSA-N,"11-Aminoundeca-4,6-diynoic acid",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID201344087,193.110278727,COC(=O)C(C)(C#N)C1CCCC=C1,DTXSID00915105,Methyl 2-cyano-2-(cyclohex-2-en-1-yl)propanoate,95120-14-2,KNOVRPQKWRGUJI-UHFFFAOYNA-N,Methyl 2-cyano-2-(cyclohex-2-en-1-yl)propanoate,C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,M,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID101365753,193.110278727,CCC(CC1=CC(N)=CC=C1)C(O)=O,DTXSID10916466,Sodium 2-[(3-aminophenyl)methyl]butanoate,94108-16-4,VGXQASATECXZKH-UHFFFAOYNA-M,Sodium 2-[(3-aminophenyl)methyl]butanoate,C11H14NNaO2,215.09222297,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID301348799,193.110278727,CN(C)CC1COC2=CC=CC=C2O1,DTXSID10919876,"1-(2,3-Dihydro-1,4-benzodioxin-2-yl)-N,N-dimethylmethanamine",91246-67-2,XVMGCHPAEHYBAP-UHFFFAOYNA-N,"1-(2,3-Dihydro-1,4-benzodioxin-2-yl)-N,N-dimethylmethanamine",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,M,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID201349249,193.110278727,CCOC1=CC=CC=C1C(=O)N(C)C,DTXSID20920337,"2-Ethoxy-N,N-dimethylbenzamide",90526-02-6,BDFYTELDKAVMKI-UHFFFAOYSA-N,"2-Ethoxy-N,N-dimethylbenzamide",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID301379138,193.110278727,CC1=CC=C(C=C1)C(CN)CC(O)=O,DTXSID40951002,4-Amino-3-(4-methylphenyl)butanoic acid--hydrogen chloride (1/1),28311-37-7,FCGLLGMJUAIJIZ-UHFFFAOYNA-N,4-Amino-3-(4-methylphenyl)butanoic acid--hydrogen chloride (1/1),C11H16ClNO2,229.0869565,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID301454685,193.110278727,CN(C)C1CCC2=C1C=CC(O)=C2O,DTXSID30956501,"1-(Dimethylamino)-2,3-dihydro-1H-indene-4,5-diol--hydrogen bromide (1/1)",35059-16-6,NVCQWPNBFRDLMQ-UHFFFAOYNA-N,"1-(Dimethylamino)-2,3-dihydro-1H-indene-4,5-diol--hydrogen bromide (1/1)",C11H16BrNO2,273.036442,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID701387973,193.110278727,CNC1CCC2=C(C1)C=CC(O)=C2O,DTXSID30959234,"6-(Methylamino)-5,6,7,8-tetrahydronaphthalene-1,2-diol--hydrogen bromide (1/1)",38313-28-9,WVTXFXCXXUAZLK-UHFFFAOYNA-N,"6-(Methylamino)-5,6,7,8-tetrahydronaphthalene-1,2-diol--hydrogen bromide (1/1)",C11H16BrNO2,273.036442,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID401388308,193.110278727,COC1=CC=C(C=C1)C1OCCN1C,DTXSID00960453,"2-(4-Methoxyphenyl)-3-methyl-1,3-oxazolidine",39931-25-4,OVBXBCAOXQPBDJ-UHFFFAOYNA-N,"2-(4-Methoxyphenyl)-3-methyl-1,3-oxazolidine",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID101388997,193.110278727,CC(N)CCC1=CC2=C(OCO2)C=C1,DTXSID20968355,"4-(2H-1,3-Benzodioxol-5-yl)butan-2-amine--hydrogen chloride (1/1)",53581-65-0,GYSKJTROMHIGEA-UHFFFAOYNA-N,"4-(2H-1,3-Benzodioxol-5-yl)butan-2-amine--hydrogen chloride (1/1)",C11H16ClNO2,229.0869565,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID601459446,193.110278727,C[N+]1(C)CCC2=CC(O)=C([O-])C=C2C1,DTXSID40973123,"6-Hydroxy-2,2-dimethyl-1,2,3,4-tetrahydroisoquinolin-2-ium-7-olate--hydrogen iodide (1/1)",57553-29-4,YAXUOSJEPGMBIE-UHFFFAOYSA-N,"6-Hydroxy-2,2-dimethyl-1,2,3,4-tetrahydroisoquinolin-2-ium-7-olate--hydrogen iodide (1/1)",C11H16INO2,321.02257,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID101400644,193.110278727,CC1(C)NCC(O1)C1=CC(O)=CC=C1,DTXSID80973187,"3-(2,2-Dimethyl-1,3-oxazolidin-5-yl)phenol",57614-95-6,VXCFACSTLITLGR-UHFFFAOYNA-N,"3-(2,2-Dimethyl-1,3-oxazolidin-5-yl)phenol",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,M,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID201403310,193.110278727,COC1=C(O)C2=C(CCNC2C)C=C1,DTXSID60975922,"7-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-8-ol",60508-83-0,ABQXHDZNTSTAKX-UHFFFAOYNA-N,"7-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-8-ol",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID801460708,193.110278727,OC1=C(O)C=C(C=C1)C1CCCNC1,DTXSID60977401,"4-(Piperidin-3-yl)benzene-1,2-diol--hydrogen bromide (1/1)",61832-52-8,QSYQTRADRZZDKJ-UHFFFAOYNA-N,"4-(Piperidin-3-yl)benzene-1,2-diol--hydrogen bromide (1/1)",C11H16BrNO2,273.036442,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID501461533,193.110278727,CNC1CCCC2=C1C(O)=C(O)C=C2,DTXSID80980316,"8-(Methylamino)-5,6,7,8-tetrahydronaphthalene-1,2-diol--hydrogen iodide (1/1)",63766-01-8,QUBAXZANXSDANM-UHFFFAOYNA-N,"8-(Methylamino)-5,6,7,8-tetrahydronaphthalene-1,2-diol--hydrogen iodide (1/1)",C11H16INO2,321.02257,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID601461831,193.110278727,COC1=C(OC)C2=C(CNCC2)C=C1,DTXSID90980887,"5,6-Dimethoxy-1,2,3,4-tetrahydroisoquinoline--hydrogen chloride (1/1)",63905-67-9,QPBAENLXKAWWOO-UHFFFAOYSA-N,"5,6-Dimethoxy-1,2,3,4-tetrahydroisoquinoline--hydrogen chloride (1/1)",C11H16ClNO2,229.0869565,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID201463611,193.110278727,CC(CN)C(C(O)=O)C1=CC=CC=C1,DTXSID30985472,4-Amino-3-methyl-2-phenylbutanoic acid--hydrogen chloride (1/1),66859-46-9,GZZBJKKTDTUEKL-UHFFFAOYNA-N,4-Amino-3-methyl-2-phenylbutanoic acid--hydrogen chloride (1/1),C11H16ClNO2,229.0869565,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID001413034,193.110278727,CNC(C)C1COC2=CC=CC=C2O1,DTXSID60985844,"1-(2,3-Dihydro-1,4-benzodioxin-2-yl)-N-methylethan-1-amine",67011-31-8,VUAHSCOJFWABEC-UHFFFAOYNA-N,"1-(2,3-Dihydro-1,4-benzodioxin-2-yl)-N-methylethan-1-amine",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,M,QSAR Model,ND,,ND,,ND,,I,QSAR Model,L,QSAR Model,ND,,H,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID701464157,193.110278727,COC1=CC=CC=C1C1(O)CCNC1,DTXSID90986743,3-(2-Methoxyphenyl)pyrrolidin-3-ol--hydrogen chloride (1/1),67465-07-0,DSIYXQBGKRIFLC-UHFFFAOYNA-N,3-(2-Methoxyphenyl)pyrrolidin-3-ol--hydrogen chloride (1/1),C11H16ClNO2,229.0869565,,,,3,,,0.000526773,Monoisotopic Mass,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID401414165,193.110278727,COC1=CC=CC=C1C1OCCN1C,DTXSID20986993,"2-(2-Methoxyphenyl)-3-methyl-1,3-oxazolidine",67625-14-3,GVXDSPLOAJPYFR-UHFFFAOYNA-N,"2-(2-Methoxyphenyl)-3-methyl-1,3-oxazolidine",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,H,QSAR Model,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
983,mdma,DTXSID90860791,ESI+,2.6176749764,0.1598696,14,24.56,0.1057,193.1108055,4.4898696,193.1108055,DTXCID301414281,193.110278727,COC1=CC=CC(=C1)C1OCCN1C,DTXSID50987110,"2-(3-Methoxyphenyl)-3-methyl-1,3-oxazolidine",67770-80-3,GUQRGONVUGHQLK-UHFFFAOYNA-N,"2-(3-Methoxyphenyl)-3-methyl-1,3-oxazolidine",C11H15NO2,193.110278727,,,,3,,,0.000526773,Monoisotopic Mass,I,QSAR Model,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,ND,,ND,,ND,,ND,,ND,,ND,,I,QSAR Model,ND,,ND,,I,QSAR Model,ND,,False
